label,language,comment
relationship_issues,bangla,সে শুধু তখনই কথা বলে যখন তার কিছু প্রয়োজন
relationship_issues,english,My parents do not approve of my partner and it is tearing us apart
relationship_issues,english,I feel like I am the only one putting effort into this relationship
relationship_issues,bangla,সে আমাকে তার এক্স এর সাথে তুলনা করেছিল আর এটা আমার হৃদয় ভেঙেছে
relationship_issues,english,I feel trapped in this toxic relationship
relationship_issues,english,I feel used and taken for granted in this relationship
relationship_issues,english,My parents do not approve of my partner and it is tearing us apart
relationship_issues,english,I feel trapped in this toxic relationship
relationship_issues,english,She always blames me for everything even when it is not my fault
relationship_issues,bangla,আমার সঙ্গী সবসময় গ্যাসলাইট করে আমি পাগল হয়ে যাচ্ছি
relationship_issues,bangla,যতই বোঝাই আমার সঙ্গী আমার অনুভূতি বোঝে না
relationship_issues,bangla,সম্পর্কে থেকেও আমি ভীষণ একা অনুভব করি
relationship_issues,bangla,যতই বোঝাই আমার সঙ্গী আমার অনুভূতি বোঝে না
relationship_issues,english,The trust is completely broken and I do not know if we can fix it
relationship_issues,bangla,এই বিষাক্ত সম্পর্কে আটকা পড়ে আছি
relationship_issues,bangla,সম্পর্কে থেকেও আমি ভীষণ একা অনুভব করি
relationship_issues,english,I am afraid to speak my mind in this relationship
relationship_issues,bangla,দুই সপ্তাহ ধরে আমরা ঠিক করে কথা বলিনি
relationship_issues,bangla,আমার সঙ্গী সবসময় গ্যাসলাইট করে আমি পাগল হয়ে যাচ্ছি
relationship_issues,bangla,আমরা এক ছাদের নিচে বসবাসকারী অপরিচিত হয়ে গেছি
relationship_issues,english,The trust is completely broken and I do not know if we can fix it
relationship_issues,english,I feel trapped in this toxic relationship
relationship_issues,english,I have lost myself trying to keep this relationship alive
relationship_issues,english,She always blames me for everything even when it is not my fault
relationship_issues,english,We have not talked properly in two weeks
relationship_issues,bangla,যতই বোঝাই আমার সঙ্গী আমার অনুভূতি বোঝে না
relationship_issues,english,The silence between us is louder than any argument
relationship_issues,english,My partner gaslights me all the time I feel like I am going crazy
relationship_issues,bangla,আমি আবেগগতভাবে ম্যানিপুলেট হচ্ছি আর কীভাবে ছাড়ব জানি না
relationship_issues,bangla,এই বিষাক্ত সম্পর্কে আটকা পড়ে আছি
relationship_issues,bangla,এই সম্পর্কে আমি শুধু ব্যবহার হচ্ছে মনে করি
relationship_issues,bangla,সে বলে আমাকে ভালোবাসে কিন্তু তার কাজ উল্টো বলে
relationship_issues,english,My parents do not approve of my partner and it is tearing us apart
relationship_issues,english,The silence between us is louder than any argument
relationship_issues,bangla,আমাদের মধ্যে নীরবতা যে কোনো ঝগড়ার চেয়ে জোরে কথা বলে
relationship_issues,bangla,এই সম্পর্কের জন্য এত ত্যাগ স্বীকার করেছি আর বিনিময়ে কিছুই পাইনি
relationship_issues,english,I feel so lonely even though I am in a relationship
relationship_issues,english,I am being emotionally manipulated and I do not know how to leave
relationship_issues,english,I caught him lying to me again and I do not know what to believe
relationship_issues,bangla,সে শুধু তখনই কথা বলে যখন তার কিছু প্রয়োজন
relationship_issues,english,I caught him lying to me again and I do not know what to believe
relationship_issues,english,I caught my girlfriend texting her ex and she lied about it
relationship_issues,english,I gave my everything and she still left me for someone else
relationship_issues,english,I am being emotionally manipulated and I do not know how to leave
relationship_issues,english,I cry every night because of my relationship problems
relationship_issues,english,I caught him lying to me again and I do not know what to believe
relationship_issues,bangla,আমি তাকে আবার মিথ্যা বলতে ধরেছি আর কী বিশ্বাস করব জানি না
relationship_issues,bangla,এই সম্পর্কে আমি শুধু ব্যবহার হচ্ছে মনে করি
relationship_issues,english,I love him but I am not in love with him anymore
relationship_issues,bangla,আমি তাকে আবার মিথ্যা বলতে ধরেছি আর কী বিশ্বাস করব জানি না
relationship_issues,bangla,আমি তাকে ভালোবাসি কিন্তু আর তার প্রেমে নেই
relationship_issues,english,I suspect my partner is hiding something from me
relationship_issues,bangla,আমার সঙ্গী সবসময় গ্যাসলাইট করে আমি পাগল হয়ে যাচ্ছি
relationship_issues,bangla,আমি আমার সবকিছু দিয়েছি তবুও সে অন্য কাউকে বেছে নিয়েছে
relationship_issues,english,My partner is extremely possessive and controlling
relationship_issues,english,I am being emotionally manipulated and I do not know how to leave
relationship_issues,bangla,আমার সঙ্গী আমাকে প্রতারণা করেছে এখন আর কাউকে বিশ্বাস করি না
relationship_issues,english,I cry every night because of my relationship problems
relationship_issues,bangla,আমি আমার সবকিছু দিয়েছি তবুও সে অন্য কাউকে বেছে নিয়েছে
relationship_issues,english,I caught my girlfriend texting her ex and she lied about it
relationship_issues,bangla,সবকিছুর জন্য সে আমাকে দোষ দেয় এমনকি আমার দোষ না থাকলেও
relationship_issues,bangla,আমরা এক ছাদের নিচে বসবাসকারী অপরিচিত হয়ে গেছি
relationship_issues,bangla,প্রতিদিন আমাদের ঝগড়া হয় আর কত সহ্য করব জানি না
relationship_issues,bangla,আমি আমার গার্লফ্রেন্ডকে তার এক্সকে টেক্সট করতে দেখেছি আর সে মিথ্যা বলেছে
relationship_issues,bangla,এই বিষাক্ত সম্পর্কে আটকা পড়ে আছি
relationship_issues,bangla,আমার বয়ফ্রেন্ড আমাকে মোটেই সম্মান করে না
relationship_issues,english,My partner does not understand my feelings no matter how much I explain
relationship_issues,english,He only talks to me when he needs something
relationship_issues,english,I am afraid to speak my mind in this relationship
relationship_issues,english,We have become strangers living under the same roof
relationship_issues,bangla,আমার সঙ্গী সবসময় গ্যাসলাইট করে আমি পাগল হয়ে যাচ্ছি
relationship_issues,english,She always blames me for everything even when it is not my fault
relationship_issues,english,I am afraid to speak my mind in this relationship
relationship_issues,bangla,সম্পর্কে থেকেও আমি ভীষণ একা অনুভব করি
relationship_issues,english,I feel used and taken for granted in this relationship
relationship_issues,english,We broke up yesterday and I feel like my world ended
relationship_issues,english,I am being emotionally manipulated and I do not know how to leave
relationship_issues,bangla,আমার সঙ্গী অত্যন্ত possessive এবং নিয়ন্ত্রণকারী
relationship_issues,bangla,আমি আবেগগতভাবে ম্যানিপুলেট হচ্ছি আর কীভাবে ছাড়ব জানি না
relationship_issues,bangla,এই সম্পর্কে আমি শুধু ব্যবহার হচ্ছে মনে করি
relationship_issues,bangla,প্রতিদিন আমাদের ঝগড়া হয় আর কত সহ্য করব জানি না
relationship_issues,english,He only talks to me when he needs something
relationship_issues,english,I love him but I am not in love with him anymore
relationship_issues,bangla,দুই সপ্তাহ ধরে আমরা ঠিক করে কথা বলিনি
relationship_issues,bangla,গতকাল আমরা ব্রেকআপ করেছি আর আমার পৃথিবী শেষ হয়ে গেছে
relationship_issues,bangla,সে শুধু তখনই কথা বলে যখন তার কিছু প্রয়োজন
relationship_issues,english,She compared me to her ex and it broke my heart
relationship_issues,english,He said he loved me but his actions show the opposite
relationship_issues,english,We have become strangers living under the same roof
relationship_issues,english,I have lost myself trying to keep this relationship alive
relationship_issues,bangla,যতই বোঝাই আমার সঙ্গী আমার অনুভূতি বোঝে না
relationship_issues,bangla,এই সম্পর্কে আমি শুধু ব্যবহার হচ্ছে মনে করি
relationship_issues,bangla,বিশ্বাস পুরোপুরি ভেঙে গেছে আর জানি না ঠিক করা যাবে কিনা
relationship_issues,english,I am being emotionally manipulated and I do not know how to leave
relationship_issues,english,We broke up yesterday and I feel like my world ended
relationship_issues,english,I feel like I am the only one putting effort into this relationship
relationship_issues,english,I gave my everything and she still left me for someone else
relationship_issues,bangla,সে শুধু তখনই কথা বলে যখন তার কিছু প্রয়োজন
relationship_issues,english,I sacrificed so much for this relationship and got nothing in return
relationship_issues,english,We have not talked properly in two weeks
relationship_issues,english,My partner is extremely possessive and controlling
relationship_issues,bangla,এই সম্পর্কের জন্য এত ত্যাগ স্বীকার করেছি আর বিনিময়ে কিছুই পাইনি
relationship_issues,bangla,এই সম্পর্ক বাঁচাতে গিয়ে আমি নিজেকে হারিয়ে ফেলেছি
relationship_issues,bangla,সবকিছুর জন্য সে আমাকে দোষ দেয় এমনকি আমার দোষ না থাকলেও
relationship_issues,english,I gave my everything and she still left me for someone else
relationship_issues,english,I feel so lonely even though I am in a relationship
relationship_issues,english,The silence between us is louder than any argument
relationship_issues,bangla,আমি তাকে আবার মিথ্যা বলতে ধরেছি আর কী বিশ্বাস করব জানি না
relationship_issues,english,I suspect my partner is hiding something from me
relationship_issues,bangla,আমাদের মধ্যে নীরবতা যে কোনো ঝগড়ার চেয়ে জোরে কথা বলে
relationship_issues,bangla,আমি আমার গার্লফ্রেন্ডকে তার এক্সকে টেক্সট করতে দেখেছি আর সে মিথ্যা বলেছে
relationship_issues,english,I have lost myself trying to keep this relationship alive
relationship_issues,english,I love him but I am not in love with him anymore
relationship_issues,english,We have not talked properly in two weeks
relationship_issues,bangla,সবকিছুর জন্য সে আমাকে দোষ দেয় এমনকি আমার দোষ না থাকলেও
relationship_issues,bangla,সে শুধু তখনই কথা বলে যখন তার কিছু প্রয়োজন
relationship_issues,english,I caught him lying to me again and I do not know what to believe
relationship_issues,bangla,আমার সন্দেহ হয় আমার সঙ্গী আমার কাছ থেকে কিছু লুকাচ্ছে
relationship_issues,english,My partner does not understand my feelings no matter how much I explain
relationship_issues,bangla,আমি তাকে আবার মিথ্যা বলতে ধরেছি আর কী বিশ্বাস করব জানি না
relationship_issues,english,We have not talked properly in two weeks
relationship_issues,english,She always blames me for everything even when it is not my fault
relationship_issues,bangla,আমার সন্দেহ হয় আমার সঙ্গী আমার কাছ থেকে কিছু লুকাচ্ছে
relationship_issues,bangla,আমার বাবা মা আমার সঙ্গীকে মেনে নেয় না আর এটা আমাদের ছিড়ে ফেলছে
relationship_issues,english,I suspect my partner is hiding something from me
relationship_issues,english,She always blames me for everything even when it is not my fault
relationship_issues,english,He only talks to me when he needs something
relationship_issues,bangla,আমার সঙ্গী অত্যন্ত possessive এবং নিয়ন্ত্রণকারী
relationship_issues,bangla,এই বিষাক্ত সম্পর্কে আটকা পড়ে আছি
relationship_issues,english,He said he loved me but his actions show the opposite
relationship_issues,bangla,আমি আমার গার্লফ্রেন্ডকে তার এক্সকে টেক্সট করতে দেখেছি আর সে মিথ্যা বলেছে
relationship_issues,bangla,আমার সঙ্গী অত্যন্ত possessive এবং নিয়ন্ত্রণকারী
relationship_issues,bangla,আমি আমার সবকিছু দিয়েছি তবুও সে অন্য কাউকে বেছে নিয়েছে
relationship_issues,english,I cry every night because of my relationship problems
relationship_issues,english,My parents do not approve of my partner and it is tearing us apart
relationship_issues,bangla,আমি আবেগগতভাবে ম্যানিপুলেট হচ্ছি আর কীভাবে ছাড়ব জানি না
relationship_issues,bangla,আমার সঙ্গী অত্যন্ত possessive এবং নিয়ন্ত্রণকারী
relationship_issues,english,My partner is extremely possessive and controlling
relationship_issues,bangla,মনে হয় এই সম্পর্কে শুধু আমি একা চেষ্টা করছি
relationship_issues,english,She always blames me for everything even when it is not my fault
relationship_issues,bangla,আমি তাকে আবার মিথ্যা বলতে ধরেছি আর কী বিশ্বাস করব জানি না
relationship_issues,bangla,এই সম্পর্কে নিজের মতামত বলতে ভয় পাই
relationship_issues,english,My partner gaslights me all the time I feel like I am going crazy
relationship_issues,bangla,প্রতিদিন আমাদের ঝগড়া হয় আর কত সহ্য করব জানি না
relationship_issues,bangla,সে আমাকে তার এক্স এর সাথে তুলনা করেছিল আর এটা আমার হৃদয় ভেঙেছে
relationship_issues,bangla,আমি তাকে ভালোবাসি কিন্তু আর তার প্রেমে নেই
relationship_issues,english,She always blames me for everything even when it is not my fault
relationship_issues,bangla,সে আমাকে তার এক্স এর সাথে তুলনা করেছিল আর এটা আমার হৃদয় ভেঙেছে
relationship_issues,english,He only talks to me when he needs something
relationship_issues,english,I sacrificed so much for this relationship and got nothing in return
relationship_issues,bangla,আমার সঙ্গী সবসময় গ্যাসলাইট করে আমি পাগল হয়ে যাচ্ছি
relationship_issues,english,She compared me to her ex and it broke my heart
relationship_issues,english,She compared me to her ex and it broke my heart
relationship_issues,bangla,গতকাল আমরা ব্রেকআপ করেছি আর আমার পৃথিবী শেষ হয়ে গেছে
relationship_issues,bangla,আমার বাবা মা আমার সঙ্গীকে মেনে নেয় না আর এটা আমাদের ছিড়ে ফেলছে
relationship_issues,english,I have lost myself trying to keep this relationship alive
relationship_issues,english,We have become strangers living under the same roof
relationship_issues,bangla,আমার বয়ফ্রেন্ড আমাকে মোটেই সম্মান করে না
relationship_issues,english,My partner gaslights me all the time I feel like I am going crazy
relationship_issues,english,We fight every single day I do not know how much more I can take
relationship_issues,english,We fight every single day I do not know how much more I can take
relationship_issues,bangla,দুই সপ্তাহ ধরে আমরা ঠিক করে কথা বলিনি
relationship_issues,english,I sacrificed so much for this relationship and got nothing in return
relationship_issues,bangla,সে বলে আমাকে ভালোবাসে কিন্তু তার কাজ উল্টো বলে
relationship_issues,bangla,আমি আমার সবকিছু দিয়েছি তবুও সে অন্য কাউকে বেছে নিয়েছে
relationship_issues,bangla,এই সম্পর্ক বাঁচাতে গিয়ে আমি নিজেকে হারিয়ে ফেলেছি
relationship_issues,bangla,সবকিছুর জন্য সে আমাকে দোষ দেয় এমনকি আমার দোষ না থাকলেও
relationship_issues,english,We have become strangers living under the same roof
relationship_issues,english,I feel like I am the only one putting effort into this relationship
relationship_issues,bangla,এই বিষাক্ত সম্পর্কে আটকা পড়ে আছি
relationship_issues,bangla,এই সম্পর্কের জন্য এত ত্যাগ স্বীকার করেছি আর বিনিময়ে কিছুই পাইনি
relationship_issues,english,The trust is completely broken and I do not know if we can fix it
relationship_issues,english,She always blames me for everything even when it is not my fault
relationship_issues,english,I sacrificed so much for this relationship and got nothing in return
relationship_issues,english,I suspect my partner is hiding something from me
relationship_issues,english,He said he loved me but his actions show the opposite
relationship_issues,bangla,আমার সঙ্গী সবসময় গ্যাসলাইট করে আমি পাগল হয়ে যাচ্ছি
relationship_issues,english,My partner cheated on me and now I trust no one
relationship_issues,bangla,আমার সন্দেহ হয় আমার সঙ্গী আমার কাছ থেকে কিছু লুকাচ্ছে
relationship_issues,bangla,আমার সঙ্গী আমাকে প্রতারণা করেছে এখন আর কাউকে বিশ্বাস করি না
relationship_issues,english,She compared me to her ex and it broke my heart
relationship_issues,english,I gave my everything and she still left me for someone else
relationship_issues,bangla,বিশ্বাস পুরোপুরি ভেঙে গেছে আর জানি না ঠিক করা যাবে কিনা
relationship_issues,english,My parents do not approve of my partner and it is tearing us apart
relationship_issues,bangla,আমার বাবা মা আমার সঙ্গীকে মেনে নেয় না আর এটা আমাদের ছিড়ে ফেলছে
relationship_issues,bangla,এই সম্পর্কে আমি শুধু ব্যবহার হচ্ছে মনে করি
relationship_issues,bangla,সে বলে আমাকে ভালোবাসে কিন্তু তার কাজ উল্টো বলে
relationship_issues,english,We have become strangers living under the same roof
relationship_issues,bangla,দুই সপ্তাহ ধরে আমরা ঠিক করে কথা বলিনি
relationship_issues,english,He said he loved me but his actions show the opposite
relationship_issues,bangla,দুই সপ্তাহ ধরে আমরা ঠিক করে কথা বলিনি
relationship_issues,bangla,এই সম্পর্কে নিজের মতামত বলতে ভয় পাই
relationship_issues,bangla,আমি আমার গার্লফ্রেন্ডকে তার এক্সকে টেক্সট করতে দেখেছি আর সে মিথ্যা বলেছে
relationship_issues,english,We broke up yesterday and I feel like my world ended
relationship_issues,english,She always blames me for everything even when it is not my fault
relationship_issues,english,I gave my everything and she still left me for someone else
relationship_issues,bangla,এই সম্পর্কে আমি শুধু ব্যবহার হচ্ছে মনে করি
relationship_issues,bangla,প্রতিদিন আমাদের ঝগড়া হয় আর কত সহ্য করব জানি না
relationship_issues,english,She always blames me for everything even when it is not my fault
relationship_issues,english,My partner does not understand my feelings no matter how much I explain
relationship_issues,english,The silence between us is louder than any argument
relationship_issues,bangla,আমাদের মধ্যে নীরবতা যে কোনো ঝগড়ার চেয়ে জোরে কথা বলে
relationship_issues,bangla,আমি আমার সবকিছু দিয়েছি তবুও সে অন্য কাউকে বেছে নিয়েছে
relationship_issues,english,I feel so lonely even though I am in a relationship
relationship_issues,english,I sacrificed so much for this relationship and got nothing in return
relationship_issues,bangla,এই সম্পর্কে নিজের মতামত বলতে ভয় পাই
relationship_issues,english,My partner gaslights me all the time I feel like I am going crazy
relationship_issues,english,We fight every single day I do not know how much more I can take
relationship_issues,bangla,আমার সন্দেহ হয় আমার সঙ্গী আমার কাছ থেকে কিছু লুকাচ্ছে
relationship_issues,bangla,বিশ্বাস পুরোপুরি ভেঙে গেছে আর জানি না ঠিক করা যাবে কিনা
relationship_issues,bangla,এই সম্পর্কের জন্য এত ত্যাগ স্বীকার করেছি আর বিনিময়ে কিছুই পাইনি
relationship_issues,bangla,আমি আবেগগতভাবে ম্যানিপুলেট হচ্ছি আর কীভাবে ছাড়ব জানি না
relationship_issues,english,My parents do not approve of my partner and it is tearing us apart
relationship_issues,english,I love him but I am not in love with him anymore
relationship_issues,english,We fight every single day I do not know how much more I can take
relationship_issues,english,My boyfriend does not respect me at all
relationship_issues,english,I love him but I am not in love with him anymore
relationship_issues,bangla,দুই সপ্তাহ ধরে আমরা ঠিক করে কথা বলিনি
relationship_issues,bangla,সে বলে আমাকে ভালোবাসে কিন্তু তার কাজ উল্টো বলে
relationship_issues,english,I feel so lonely even though I am in a relationship
relationship_issues,english,I sacrificed so much for this relationship and got nothing in return
relationship_issues,bangla,এই সম্পর্ক বাঁচাতে গিয়ে আমি নিজেকে হারিয়ে ফেলেছি
relationship_issues,bangla,এই সম্পর্কে নিজের মতামত বলতে ভয় পাই
relationship_issues,english,I caught him lying to me again and I do not know what to believe
relationship_issues,english,I caught him lying to me again and I do not know what to believe
relationship_issues,bangla,প্রতি রাতে সম্পর্কের সমস্যা নিয়ে কেঁদে কাটাই
relationship_issues,english,I caught him lying to me again and I do not know what to believe
relationship_issues,bangla,আমি আমার গার্লফ্রেন্ডকে তার এক্সকে টেক্সট করতে দেখেছি আর সে মিথ্যা বলেছে
relationship_issues,bangla,আমার বাবা মা আমার সঙ্গীকে মেনে নেয় না আর এটা আমাদের ছিড়ে ফেলছে
relationship_issues,bangla,দুই সপ্তাহ ধরে আমরা ঠিক করে কথা বলিনি
relationship_issues,bangla,আমরা এক ছাদের নিচে বসবাসকারী অপরিচিত হয়ে গেছি
relationship_issues,bangla,আমার বয়ফ্রেন্ড আমাকে মোটেই সম্মান করে না
relationship_issues,english,He only talks to me when he needs something
relationship_issues,english,I am afraid to speak my mind in this relationship
relationship_issues,english,I caught my girlfriend texting her ex and she lied about it
relationship_issues,english,My partner cheated on me and now I trust no one
relationship_issues,english,I feel trapped in this toxic relationship
relationship_issues,bangla,আমরা এক ছাদের নিচে বসবাসকারী অপরিচিত হয়ে গেছি
relationship_issues,english,We have not talked properly in two weeks
relationship_issues,english,My boyfriend does not respect me at all
relationship_issues,english,We broke up yesterday and I feel like my world ended
relationship_issues,bangla,সে বলে আমাকে ভালোবাসে কিন্তু তার কাজ উল্টো বলে
relationship_issues,bangla,আমার সন্দেহ হয় আমার সঙ্গী আমার কাছ থেকে কিছু লুকাচ্ছে
relationship_issues,english,He said he loved me but his actions show the opposite
relationship_issues,bangla,প্রতি রাতে সম্পর্কের সমস্যা নিয়ে কেঁদে কাটাই
relationship_issues,english,I cry every night because of my relationship problems
relationship_issues,bangla,মনে হয় এই সম্পর্কে শুধু আমি একা চেষ্টা করছি
relationship_issues,bangla,সে আমাকে তার এক্স এর সাথে তুলনা করেছিল আর এটা আমার হৃদয় ভেঙেছে
relationship_issues,bangla,আমি আবেগগতভাবে ম্যানিপুলেট হচ্ছি আর কীভাবে ছাড়ব জানি না
relationship_issues,english,I feel used and taken for granted in this relationship
relationship_issues,bangla,এই সম্পর্কে নিজের মতামত বলতে ভয় পাই
relationship_issues,english,My partner does not understand my feelings no matter how much I explain
relationship_issues,english,I am being emotionally manipulated and I do not know how to leave
relationship_issues,bangla,দুই সপ্তাহ ধরে আমরা ঠিক করে কথা বলিনি
relationship_issues,bangla,এই সম্পর্কের জন্য এত ত্যাগ স্বীকার করেছি আর বিনিময়ে কিছুই পাইনি
relationship_issues,bangla,আমি তাকে আবার মিথ্যা বলতে ধরেছি আর কী বিশ্বাস করব জানি না
relationship_issues,english,I caught him lying to me again and I do not know what to believe
relationship_issues,bangla,আমার সঙ্গী আমাকে প্রতারণা করেছে এখন আর কাউকে বিশ্বাস করি না
relationship_issues,bangla,আমি আমার গার্লফ্রেন্ডকে তার এক্সকে টেক্সট করতে দেখেছি আর সে মিথ্যা বলেছে
relationship_issues,bangla,এই সম্পর্কে আমি শুধু ব্যবহার হচ্ছে মনে করি
relationship_issues,bangla,সে আমাকে তার এক্স এর সাথে তুলনা করেছিল আর এটা আমার হৃদয় ভেঙেছে
relationship_issues,bangla,আমরা এক ছাদের নিচে বসবাসকারী অপরিচিত হয়ে গেছি
relationship_issues,english,I have lost myself trying to keep this relationship alive
relationship_issues,english,I caught him lying to me again and I do not know what to believe
relationship_issues,bangla,বিশ্বাস পুরোপুরি ভেঙে গেছে আর জানি না ঠিক করা যাবে কিনা
relationship_issues,bangla,এই সম্পর্কে নিজের মতামত বলতে ভয় পাই
relationship_issues,english,I feel like I am the only one putting effort into this relationship
relationship_issues,english,She compared me to her ex and it broke my heart
relationship_issues,bangla,বিশ্বাস পুরোপুরি ভেঙে গেছে আর জানি না ঠিক করা যাবে কিনা
relationship_issues,english,We have not talked properly in two weeks
relationship_issues,bangla,সে বলে আমাকে ভালোবাসে কিন্তু তার কাজ উল্টো বলে
relationship_issues,bangla,এই সম্পর্কে নিজের মতামত বলতে ভয় পাই
relationship_issues,english,My partner gaslights me all the time I feel like I am going crazy
relationship_issues,bangla,আমি তাকে ভালোবাসি কিন্তু আর তার প্রেমে নেই
relationship_issues,english,I feel trapped in this toxic relationship
relationship_issues,bangla,প্রতি রাতে সম্পর্কের সমস্যা নিয়ে কেঁদে কাটাই
relationship_issues,bangla,এই সম্পর্ক বাঁচাতে গিয়ে আমি নিজেকে হারিয়ে ফেলেছি
relationship_issues,bangla,আমার সঙ্গী আমাকে প্রতারণা করেছে এখন আর কাউকে বিশ্বাস করি না
relationship_issues,english,I suspect my partner is hiding something from me
relationship_issues,english,We broke up yesterday and I feel like my world ended
relationship_issues,bangla,সবকিছুর জন্য সে আমাকে দোষ দেয় এমনকি আমার দোষ না থাকলেও
relationship_issues,english,I cry every night because of my relationship problems
relationship_issues,english,I caught my girlfriend texting her ex and she lied about it
relationship_issues,bangla,এই সম্পর্ক বাঁচাতে গিয়ে আমি নিজেকে হারিয়ে ফেলেছি
relationship_issues,english,My partner gaslights me all the time I feel like I am going crazy
relationship_issues,bangla,প্রতি রাতে সম্পর্কের সমস্যা নিয়ে কেঁদে কাটাই
relationship_issues,bangla,সম্পর্কে থেকেও আমি ভীষণ একা অনুভব করি
relationship_issues,english,He said he loved me but his actions show the opposite
relationship_issues,english,I feel so lonely even though I am in a relationship
relationship_issues,english,My partner is extremely possessive and controlling
relationship_issues,english,We broke up yesterday and I feel like my world ended
relationship_issues,bangla,সে শুধু তখনই কথা বলে যখন তার কিছু প্রয়োজন
relationship_issues,english,I feel like I am the only one putting effort into this relationship
relationship_issues,bangla,সম্পর্কে থেকেও আমি ভীষণ একা অনুভব করি
relationship_issues,bangla,আমাদের মধ্যে নীরবতা যে কোনো ঝগড়ার চেয়ে জোরে কথা বলে
relationship_issues,bangla,আমার বয়ফ্রেন্ড আমাকে মোটেই সম্মান করে না
relationship_issues,english,She compared me to her ex and it broke my heart
relationship_issues,bangla,এই সম্পর্কে আমি শুধু ব্যবহার হচ্ছে মনে করি
relationship_issues,english,I love him but I am not in love with him anymore
relationship_issues,bangla,প্রতি রাতে সম্পর্কের সমস্যা নিয়ে কেঁদে কাটাই
relationship_issues,english,He only talks to me when he needs something
relationship_issues,english,I caught my girlfriend texting her ex and she lied about it
relationship_issues,english,We have not talked properly in two weeks
relationship_issues,english,I am afraid to speak my mind in this relationship
relationship_issues,english,We broke up yesterday and I feel like my world ended
relationship_issues,bangla,সে আমাকে তার এক্স এর সাথে তুলনা করেছিল আর এটা আমার হৃদয় ভেঙেছে
relationship_issues,bangla,প্রতিদিন আমাদের ঝগড়া হয় আর কত সহ্য করব জানি না
relationship_issues,english,The trust is completely broken and I do not know if we can fix it
relationship_issues,bangla,সবকিছুর জন্য সে আমাকে দোষ দেয় এমনকি আমার দোষ না থাকলেও
relationship_issues,bangla,আমি আমার সবকিছু দিয়েছি তবুও সে অন্য কাউকে বেছে নিয়েছে
relationship_issues,bangla,গতকাল আমরা ব্রেকআপ করেছি আর আমার পৃথিবী শেষ হয়ে গেছে
relationship_issues,english,We have become strangers living under the same roof
relationship_issues,english,I caught my girlfriend texting her ex and she lied about it
relationship_issues,bangla,আমার সঙ্গী আমাকে প্রতারণা করেছে এখন আর কাউকে বিশ্বাস করি না
relationship_issues,english,My partner cheated on me and now I trust no one
relationship_issues,english,He said he loved me but his actions show the opposite
relationship_issues,english,We fight every single day I do not know how much more I can take
relationship_issues,bangla,আমরা এক ছাদের নিচে বসবাসকারী অপরিচিত হয়ে গেছি
