label,language,comment
extreme_anxiety,english,Every little thing triggers a panic attack in me
extreme_anxiety,english,My heart feels like it is going to explode
extreme_anxiety,english,I feel like something terrible is about to happen
extreme_anxiety,bangla,সারা শরীর কাঁপছে আর কেন জানি না
extreme_anxiety,english,My throat is closing up I cannot swallow
extreme_anxiety,bangla,গলা বন্ধ হয়ে আসছে গিলতে পারছি না
extreme_anxiety,english,I am sweating even though it is not hot
extreme_anxiety,bangla,আমি আর পারছি না এই উদ্বেগ খুব বেশি
extreme_anxiety,bangla,আমার শ্বাস নিতে কষ্ট হচ্ছে বুক চেপে আসছে
extreme_anxiety,bangla,এই উদ্বেগে আমি পাগল হয়ে যাচ্ছি মনে হয়
extreme_anxiety,bangla,আমার বুক এত জোরে ধড়ফড় করছে যে মনে হয় আমি মরে যাব
extreme_anxiety,bangla,আমার শ্বাস নিতে কষ্ট হচ্ছে বুক চেপে আসছে
extreme_anxiety,english,I feel like I am losing control of my own body
extreme_anxiety,english,I have a constant knot in my stomach that never goes away
extreme_anxiety,english,I feel trapped in my own fear and panic
extreme_anxiety,english,I feel trapped in my own fear and panic
extreme_anxiety,english,Every little thing triggers a panic attack in me
extreme_anxiety,english,I feel like something terrible is about to happen
extreme_anxiety,bangla,আমার বুক এত জোরে ধড়ফড় করছে যে মনে হয় আমি মরে যাব
extreme_anxiety,english,I keep thinking the worst possible scenario every time
extreme_anxiety,english,I feel like I am having a heart attack
extreme_anxiety,bangla,স্থির হয়ে বসে থাকতে পারছি না দৌড়ে পালাতে চাই
extreme_anxiety,english,My heart feels like it is going to explode
extreme_anxiety,bangla,আমার হাত uncontrollably কাঁপছে এখন
extreme_anxiety,bangla,পেটে সবসময় একটা চাপ থাকে যা কখনো যায় না
extreme_anxiety,bangla,নিজের শরীরের নিয়ন্ত্রণ হারিয়ে ফেলছি মনে হয়
extreme_anxiety,bangla,আমার মনের ভিতরে হাজার চিন্তা একসাথে ছুটছে
extreme_anxiety,bangla,মনে হয় আমার বুক ফেটে যাবে
extreme_anxiety,english,I am terrified of everything and I do not know why
extreme_anxiety,english,I cannot stop checking everything over and over
extreme_anxiety,bangla,আমার শ্বাস নিতে কষ্ট হচ্ছে বুক চেপে আসছে
extreme_anxiety,bangla,যত চেষ্টা করি শান্ত হতে পারছি না
extreme_anxiety,english,I cannot do this anymore the anxiety is too much
extreme_anxiety,bangla,যেকোনো সময় জ্ঞান হারাব মনে হয়
extreme_anxiety,bangla,শ্বাস নিয়ন্ত্রণ করতে পারছি না ক্রমশ দ্রুত হচ্ছে
extreme_anxiety,bangla,মাথা ঘুরছে দৃষ্টি ঝাপসা হয়ে আসছে উদ্বেগে
extreme_anxiety,english,Every sound makes me jump I am so on edge
extreme_anxiety,english,Every sound makes me jump I am so on edge
extreme_anxiety,english,My hands are shaking uncontrollably right now
extreme_anxiety,bangla,আমার হাত uncontrollably কাঁপছে এখন
extreme_anxiety,english,I feel dizzy and my vision is blurry from anxiety
extreme_anxiety,english,I cannot control my breathing it keeps getting faster
extreme_anxiety,bangla,আমার মনের ভিতরে হাজার চিন্তা একসাথে ছুটছে
extreme_anxiety,english,My heart is pounding so hard I think I am dying
extreme_anxiety,english,I feel like I am going crazy from all this anxiety
extreme_anxiety,english,I feel like I am having a heart attack
extreme_anxiety,bangla,মাথা ঘুরছে দৃষ্টি ঝাপসা হয়ে আসছে উদ্বেগে
extreme_anxiety,english,I cannot calm down no matter what I try
extreme_anxiety,bangla,মাথা ঘুরছে দৃষ্টি ঝাপসা হয়ে আসছে উদ্বেগে
extreme_anxiety,english,I cannot breathe my chest is tightening up
extreme_anxiety,english,I feel like I am losing control of my own body
extreme_anxiety,bangla,আমার বুক এত জোরে ধড়ফড় করছে যে মনে হয় আমি মরে যাব
extreme_anxiety,english,I feel like my nerves are completely shredded
extreme_anxiety,bangla,মনে হয় আমার হার্ট অ্যাটাক হচ্ছে
extreme_anxiety,bangla,এই উদ্বেগে আমি পাগল হয়ে যাচ্ছি মনে হয়
extreme_anxiety,bangla,মনে হয় ধীরে ধীরে শ্বাস বন্ধ হয়ে আসছে
extreme_anxiety,english,I cannot do this anymore the anxiety is too much
extreme_anxiety,english,The anxiety is so bad I feel physically sick
extreme_anxiety,english,I cannot stop panicking everything feels overwhelming
extreme_anxiety,bangla,স্থির হয়ে বসে থাকতে পারছি না দৌড়ে পালাতে চাই
extreme_anxiety,english,I feel like my nerves are completely shredded
extreme_anxiety,english,My hands are shaking uncontrollably right now
extreme_anxiety,bangla,আমার শ্বাস নিতে কষ্ট হচ্ছে বুক চেপে আসছে
extreme_anxiety,english,Every sound makes me jump I am so on edge
extreme_anxiety,bangla,মাথা ঘুরছে দৃষ্টি ঝাপসা হয়ে আসছে উদ্বেগে
extreme_anxiety,bangla,মনে হয় সবাই আমার দিকে তাকিয়ে বিচার করছে
extreme_anxiety,english,I cannot stop panicking everything feels overwhelming
extreme_anxiety,english,I feel like I am suffocating slowly
extreme_anxiety,english,I am sweating even though it is not hot
extreme_anxiety,english,My whole body is trembling and I do not know why
extreme_anxiety,english,I feel like something terrible is about to happen
extreme_anxiety,bangla,স্থির হয়ে বসে থাকতে পারছি না দৌড়ে পালাতে চাই
extreme_anxiety,english,I am sweating even though it is not hot
extreme_anxiety,bangla,আমার বুক এত জোরে ধড়ফড় করছে যে মনে হয় আমি মরে যাব
extreme_anxiety,english,I feel like I am going crazy from all this anxiety
extreme_anxiety,bangla,যেকোনো সময় জ্ঞান হারাব মনে হয়
extreme_anxiety,bangla,উদ্বেগ এত বেশি যে শারীরিকভাবে অসুস্থ বোধ করি
extreme_anxiety,bangla,মনে হয় ধীরে ধীরে শ্বাস বন্ধ হয়ে আসছে
extreme_anxiety,bangla,পেটে সবসময় একটা চাপ থাকে যা কখনো যায় না
extreme_anxiety,english,My throat is closing up I cannot swallow
extreme_anxiety,english,I feel dizzy and my vision is blurry from anxiety
extreme_anxiety,bangla,প্রতিটি শব্দে আমি লাফিয়ে উঠি আমি খুব সতর্ক
extreme_anxiety,english,My hands are shaking uncontrollably right now
extreme_anxiety,english,I feel like I am going crazy from all this anxiety
extreme_anxiety,bangla,পেটে সবসময় একটা চাপ থাকে যা কখনো যায় না
extreme_anxiety,english,I cannot sit still I feel like I need to run away
extreme_anxiety,bangla,গলা বন্ধ হয়ে আসছে গিলতে পারছি না
extreme_anxiety,english,My hands are shaking uncontrollably right now
extreme_anxiety,english,I have a constant knot in my stomach that never goes away
extreme_anxiety,bangla,মনে হয় আমার বুক ফেটে যাবে
extreme_anxiety,english,I feel like I am having a heart attack
extreme_anxiety,english,I cannot sit still I feel like I need to run away
extreme_anxiety,bangla,আমার স্নায়ু পুরোপুরি ছিঁড়ে গেছে মনে হয়
extreme_anxiety,english,I cannot breathe my chest is tightening up
extreme_anxiety,english,My whole body is trembling and I do not know why
extreme_anxiety,english,My throat is closing up I cannot swallow
extreme_anxiety,bangla,যেকোনো সময় জ্ঞান হারাব মনে হয়
extreme_anxiety,bangla,আমার স্নায়ু পুরোপুরি ছিঁড়ে গেছে মনে হয়
extreme_anxiety,bangla,মনে হয় ধীরে ধীরে শ্বাস বন্ধ হয়ে আসছে
extreme_anxiety,bangla,যেকোনো সময় জ্ঞান হারাব মনে হয়
extreme_anxiety,bangla,আমার বুক এত জোরে ধড়ফড় করছে যে মনে হয় আমি মরে যাব
extreme_anxiety,english,My heart is pounding so hard I think I am dying
extreme_anxiety,bangla,শ্বাস নিয়ন্ত্রণ করতে পারছি না ক্রমশ দ্রুত হচ্ছে
extreme_anxiety,english,I cannot calm down no matter what I try
extreme_anxiety,bangla,গরম না থাকলেও আমি ঘামছি
extreme_anxiety,bangla,মনে হয় কিছু ভয়ানক ঘটতে যাচ্ছে
extreme_anxiety,english,My heart is pounding so hard I think I am dying
extreme_anxiety,bangla,মনে হয় আমার বুক ফেটে যাবে
extreme_anxiety,bangla,নিজের শরীরের নিয়ন্ত্রণ হারিয়ে ফেলছি মনে হয়
extreme_anxiety,bangla,প্রতিবার সবচেয়ে খারাপ সম্ভাবনাটাই ভাবি
extreme_anxiety,bangla,আমি আর পারছি না এই উদ্বেগ খুব বেশি
extreme_anxiety,english,I keep thinking the worst possible scenario every time
extreme_anxiety,english,I cannot breathe my chest is tightening up
extreme_anxiety,bangla,আমার হাত uncontrollably কাঁপছে এখন
extreme_anxiety,english,I feel like I am suffocating slowly
extreme_anxiety,english,I cannot stop checking everything over and over
extreme_anxiety,bangla,নিজের শরীরের নিয়ন্ত্রণ হারিয়ে ফেলছি মনে হয়
extreme_anxiety,bangla,পেটে সবসময় একটা চাপ থাকে যা কখনো যায় না
extreme_anxiety,bangla,সবকিছু বারবার চেক করা বন্ধ করতে পারি না
extreme_anxiety,bangla,উদ্বেগ এত বেশি যে শারীরিকভাবে অসুস্থ বোধ করি
extreme_anxiety,bangla,প্রতিবার সবচেয়ে খারাপ সম্ভাবনাটাই ভাবি
extreme_anxiety,english,I cannot breathe my chest is tightening up
extreme_anxiety,english,I feel like I am about to pass out any second
extreme_anxiety,english,My mind is racing with a thousand thoughts at once
extreme_anxiety,english,My throat is closing up I cannot swallow
extreme_anxiety,english,I feel like something terrible is about to happen
extreme_anxiety,bangla,আমার হাত uncontrollably কাঁপছে এখন
extreme_anxiety,english,Every little thing triggers a panic attack in me
extreme_anxiety,english,I cannot sit still I feel like I need to run away
extreme_anxiety,english,I have a constant knot in my stomach that never goes away
extreme_anxiety,english,I cannot do this anymore the anxiety is too much
extreme_anxiety,bangla,সারা শরীর কাঁপছে আর কেন জানি না
extreme_anxiety,bangla,আমার হাত uncontrollably কাঁপছে এখন
extreme_anxiety,english,I cannot control my breathing it keeps getting faster
extreme_anxiety,english,I feel like I am having a heart attack
extreme_anxiety,bangla,স্থির হয়ে বসে থাকতে পারছি না দৌড়ে পালাতে চাই
extreme_anxiety,english,I cannot stop checking everything over and over
extreme_anxiety,english,Every little thing triggers a panic attack in me
extreme_anxiety,bangla,মনে হয় আমার হার্ট অ্যাটাক হচ্ছে
extreme_anxiety,bangla,আমার বুক এত জোরে ধড়ফড় করছে যে মনে হয় আমি মরে যাব
extreme_anxiety,english,My heart is pounding so hard I think I am dying
extreme_anxiety,bangla,নিজের ভয় আর আতঙ্কে আটকা পড়ে গেছি
extreme_anxiety,bangla,প্রতিবার সবচেয়ে খারাপ সম্ভাবনাটাই ভাবি
extreme_anxiety,bangla,মনে হয় আমার বুক ফেটে যাবে
extreme_anxiety,bangla,যেকোনো সময় জ্ঞান হারাব মনে হয়
extreme_anxiety,english,I feel like I am having a heart attack
extreme_anxiety,bangla,স্থির হয়ে বসে থাকতে পারছি না দৌড়ে পালাতে চাই
extreme_anxiety,english,My heart is pounding so hard I think I am dying
extreme_anxiety,english,I feel like I am losing control of my own body
extreme_anxiety,english,I feel like I am suffocating slowly
extreme_anxiety,english,My heart is pounding so hard I think I am dying
extreme_anxiety,bangla,মনে হয় কিছু ভয়ানক ঘটতে যাচ্ছে
extreme_anxiety,bangla,সামান্য বিষয়েই আমার প্যানিক অ্যাটাক হয়
extreme_anxiety,english,I keep thinking the worst possible scenario every time
extreme_anxiety,bangla,আমি আর পারছি না এই উদ্বেগ খুব বেশি
extreme_anxiety,bangla,মনে হয় আমার হার্ট অ্যাটাক হচ্ছে
extreme_anxiety,bangla,মনে হয় আমার হার্ট অ্যাটাক হচ্ছে
extreme_anxiety,bangla,আমার প্যানিক বন্ধ হচ্ছে না সবকিছু অসহ্য মনে হচ্ছে
extreme_anxiety,bangla,সবকিছুতে ভয় পাই আর কারণ জানি না
extreme_anxiety,english,I feel trapped in my own fear and panic
extreme_anxiety,english,My heart feels like it is going to explode
extreme_anxiety,bangla,মনে হয় সবাই আমার দিকে তাকিয়ে বিচার করছে
extreme_anxiety,english,I cannot breathe my chest is tightening up
extreme_anxiety,bangla,আমার হাত uncontrollably কাঁপছে এখন
extreme_anxiety,english,I cannot calm down no matter what I try
extreme_anxiety,bangla,মনে হয় ধীরে ধীরে শ্বাস বন্ধ হয়ে আসছে
extreme_anxiety,english,I cannot calm down no matter what I try
extreme_anxiety,bangla,আমার প্যানিক বন্ধ হচ্ছে না সবকিছু অসহ্য মনে হচ্ছে
extreme_anxiety,english,I feel like I am suffocating slowly
extreme_anxiety,bangla,আমার শ্বাস নিতে কষ্ট হচ্ছে বুক চেপে আসছে
extreme_anxiety,bangla,আমার হাত uncontrollably কাঁপছে এখন
extreme_anxiety,bangla,মাথা ঘুরছে দৃষ্টি ঝাপসা হয়ে আসছে উদ্বেগে
extreme_anxiety,bangla,সামান্য বিষয়েই আমার প্যানিক অ্যাটাক হয়
extreme_anxiety,bangla,পেটে সবসময় একটা চাপ থাকে যা কখনো যায় না
extreme_anxiety,bangla,মনে হয় আমার হার্ট অ্যাটাক হচ্ছে
extreme_anxiety,english,My whole body is trembling and I do not know why
extreme_anxiety,bangla,আমার মনের ভিতরে হাজার চিন্তা একসাথে ছুটছে
extreme_anxiety,bangla,নিজের শরীরের নিয়ন্ত্রণ হারিয়ে ফেলছি মনে হয়
extreme_anxiety,bangla,আমি আর পারছি না এই উদ্বেগ খুব বেশি
extreme_anxiety,english,I feel like everyone is watching me and judging me
extreme_anxiety,english,I cannot do this anymore the anxiety is too much
extreme_anxiety,english,I cannot stop panicking everything feels overwhelming
extreme_anxiety,english,Every little thing triggers a panic attack in me
extreme_anxiety,bangla,আমার স্নায়ু পুরোপুরি ছিঁড়ে গেছে মনে হয়
extreme_anxiety,english,I have a constant knot in my stomach that never goes away
extreme_anxiety,bangla,গলা বন্ধ হয়ে আসছে গিলতে পারছি না
extreme_anxiety,bangla,মনে হয় কিছু ভয়ানক ঘটতে যাচ্ছে
extreme_anxiety,bangla,গরম না থাকলেও আমি ঘামছি
extreme_anxiety,english,I cannot calm down no matter what I try
extreme_anxiety,bangla,পেটে সবসময় একটা চাপ থাকে যা কখনো যায় না
extreme_anxiety,english,I cannot control my breathing it keeps getting faster
extreme_anxiety,bangla,নিজের শরীরের নিয়ন্ত্রণ হারিয়ে ফেলছি মনে হয়
extreme_anxiety,english,My heart feels like it is going to explode
extreme_anxiety,english,I have a constant knot in my stomach that never goes away
extreme_anxiety,bangla,সামান্য বিষয়েই আমার প্যানিক অ্যাটাক হয়
extreme_anxiety,english,I feel like my nerves are completely shredded
extreme_anxiety,english,I feel like something terrible is about to happen
extreme_anxiety,english,I feel like I am going crazy from all this anxiety
extreme_anxiety,english,I feel like I am going crazy from all this anxiety
extreme_anxiety,english,I am sweating even though it is not hot
extreme_anxiety,english,I am terrified of everything and I do not know why
extreme_anxiety,bangla,মনে হয় কিছু ভয়ানক ঘটতে যাচ্ছে
extreme_anxiety,english,I cannot sit still I feel like I need to run away
extreme_anxiety,english,The anxiety is so bad I feel physically sick
extreme_anxiety,bangla,আমার মনের ভিতরে হাজার চিন্তা একসাথে ছুটছে
extreme_anxiety,english,I feel like I am suffocating slowly
extreme_anxiety,bangla,মনে হয় কিছু ভয়ানক ঘটতে যাচ্ছে
extreme_anxiety,bangla,গলা বন্ধ হয়ে আসছে গিলতে পারছি না
extreme_anxiety,bangla,আমি আর পারছি না এই উদ্বেগ খুব বেশি
extreme_anxiety,english,I cannot do this anymore the anxiety is too much
extreme_anxiety,english,I keep thinking the worst possible scenario every time
extreme_anxiety,bangla,আমার শ্বাস নিতে কষ্ট হচ্ছে বুক চেপে আসছে
extreme_anxiety,bangla,স্থির হয়ে বসে থাকতে পারছি না দৌড়ে পালাতে চাই
extreme_anxiety,bangla,মাথা ঘুরছে দৃষ্টি ঝাপসা হয়ে আসছে উদ্বেগে
extreme_anxiety,bangla,সারা শরীর কাঁপছে আর কেন জানি না
extreme_anxiety,bangla,আমার প্যানিক বন্ধ হচ্ছে না সবকিছু অসহ্য মনে হচ্ছে
extreme_anxiety,english,I feel like I am losing control of my own body
extreme_anxiety,bangla,স্থির হয়ে বসে থাকতে পারছি না দৌড়ে পালাতে চাই
extreme_anxiety,bangla,প্রতিবার সবচেয়ে খারাপ সম্ভাবনাটাই ভাবি
extreme_anxiety,bangla,উদ্বেগ এত বেশি যে শারীরিকভাবে অসুস্থ বোধ করি
extreme_anxiety,bangla,প্রতিবার সবচেয়ে খারাপ সম্ভাবনাটাই ভাবি
extreme_anxiety,english,I feel like I am going crazy from all this anxiety
extreme_anxiety,bangla,যেকোনো সময় জ্ঞান হারাব মনে হয়
extreme_anxiety,bangla,আমার প্যানিক বন্ধ হচ্ছে না সবকিছু অসহ্য মনে হচ্ছে
extreme_anxiety,english,I cannot breathe my chest is tightening up
extreme_anxiety,english,I have a constant knot in my stomach that never goes away
extreme_anxiety,bangla,সামান্য বিষয়েই আমার প্যানিক অ্যাটাক হয়
extreme_anxiety,english,I feel like my nerves are completely shredded
extreme_anxiety,bangla,নিজের ভয় আর আতঙ্কে আটকা পড়ে গেছি
extreme_anxiety,english,The anxiety is so bad I feel physically sick
extreme_anxiety,bangla,এই উদ্বেগে আমি পাগল হয়ে যাচ্ছি মনে হয়
extreme_anxiety,bangla,পেটে সবসময় একটা চাপ থাকে যা কখনো যায় না
extreme_anxiety,english,I cannot stop checking everything over and over
extreme_anxiety,english,I feel dizzy and my vision is blurry from anxiety
extreme_anxiety,bangla,সবকিছুতে ভয় পাই আর কারণ জানি না
extreme_anxiety,bangla,পেটে সবসময় একটা চাপ থাকে যা কখনো যায় না
extreme_anxiety,english,My hands are shaking uncontrollably right now
extreme_anxiety,english,My heart feels like it is going to explode
extreme_anxiety,bangla,আমার প্যানিক বন্ধ হচ্ছে না সবকিছু অসহ্য মনে হচ্ছে
extreme_anxiety,english,I feel dizzy and my vision is blurry from anxiety
extreme_anxiety,bangla,আমার হাত uncontrollably কাঁপছে এখন
extreme_anxiety,english,I feel trapped in my own fear and panic
extreme_anxiety,bangla,যত চেষ্টা করি শান্ত হতে পারছি না
extreme_anxiety,bangla,আমার স্নায়ু পুরোপুরি ছিঁড়ে গেছে মনে হয়
extreme_anxiety,english,I feel like I am having a heart attack
extreme_anxiety,english,I feel like my nerves are completely shredded
extreme_anxiety,english,I have a constant knot in my stomach that never goes away
extreme_anxiety,bangla,আমার প্যানিক বন্ধ হচ্ছে না সবকিছু অসহ্য মনে হচ্ছে
extreme_anxiety,english,I feel like I am going crazy from all this anxiety
extreme_anxiety,bangla,প্রতিটি শব্দে আমি লাফিয়ে উঠি আমি খুব সতর্ক
extreme_anxiety,english,I feel like I am losing control of my own body
extreme_anxiety,english,I cannot sit still I feel like I need to run away
extreme_anxiety,bangla,মনে হয় কিছু ভয়ানক ঘটতে যাচ্ছে
extreme_anxiety,bangla,উদ্বেগ এত বেশি যে শারীরিকভাবে অসুস্থ বোধ করি
extreme_anxiety,bangla,আমার হাত uncontrollably কাঁপছে এখন
extreme_anxiety,bangla,গলা বন্ধ হয়ে আসছে গিলতে পারছি না
extreme_anxiety,bangla,শ্বাস নিয়ন্ত্রণ করতে পারছি না ক্রমশ দ্রুত হচ্ছে
extreme_anxiety,bangla,শ্বাস নিয়ন্ত্রণ করতে পারছি না ক্রমশ দ্রুত হচ্ছে
extreme_anxiety,english,Every sound makes me jump I am so on edge
extreme_anxiety,bangla,প্রতিটি শব্দে আমি লাফিয়ে উঠি আমি খুব সতর্ক
extreme_anxiety,english,I cannot breathe my chest is tightening up
extreme_anxiety,english,My hands are shaking uncontrollably right now
extreme_anxiety,english,I am terrified of everything and I do not know why
extreme_anxiety,english,I feel like everyone is watching me and judging me
extreme_anxiety,bangla,মনে হয় সবাই আমার দিকে তাকিয়ে বিচার করছে
extreme_anxiety,english,I feel like I am about to pass out any second
extreme_anxiety,bangla,মনে হয় আমার বুক ফেটে যাবে
extreme_anxiety,english,I feel dizzy and my vision is blurry from anxiety
extreme_anxiety,english,I feel like everyone is watching me and judging me
extreme_anxiety,bangla,উদ্বেগ এত বেশি যে শারীরিকভাবে অসুস্থ বোধ করি
extreme_anxiety,english,I feel like I am suffocating slowly
extreme_anxiety,english,I cannot breathe my chest is tightening up
extreme_anxiety,bangla,সামান্য বিষয়েই আমার প্যানিক অ্যাটাক হয়
extreme_anxiety,bangla,সবকিছু বারবার চেক করা বন্ধ করতে পারি না
extreme_anxiety,bangla,উদ্বেগ এত বেশি যে শারীরিকভাবে অসুস্থ বোধ করি
extreme_anxiety,bangla,আমার শ্বাস নিতে কষ্ট হচ্ছে বুক চেপে আসছে
extreme_anxiety,english,My whole body is trembling and I do not know why
extreme_anxiety,bangla,সামান্য বিষয়েই আমার প্যানিক অ্যাটাক হয়
extreme_anxiety,bangla,আমার শ্বাস নিতে কষ্ট হচ্ছে বুক চেপে আসছে
extreme_anxiety,english,I cannot do this anymore the anxiety is too much
extreme_anxiety,bangla,সবকিছু বারবার চেক করা বন্ধ করতে পারি না
extreme_anxiety,english,I feel like something terrible is about to happen
extreme_anxiety,bangla,গলা বন্ধ হয়ে আসছে গিলতে পারছি না
extreme_anxiety,english,I feel like something terrible is about to happen
extreme_anxiety,bangla,মনে হয় আমার বুক ফেটে যাবে
extreme_anxiety,english,I feel like I am going crazy from all this anxiety
extreme_anxiety,bangla,সারা শরীর কাঁপছে আর কেন জানি না
extreme_anxiety,bangla,মনে হয় সবাই আমার দিকে তাকিয়ে বিচার করছে
extreme_anxiety,bangla,গরম না থাকলেও আমি ঘামছি
extreme_anxiety,english,I feel like I am having a heart attack
extreme_anxiety,bangla,শ্বাস নিয়ন্ত্রণ করতে পারছি না ক্রমশ দ্রুত হচ্ছে
extreme_anxiety,bangla,সবকিছু বারবার চেক করা বন্ধ করতে পারি না
extreme_anxiety,bangla,আমি আর পারছি না এই উদ্বেগ খুব বেশি
extreme_anxiety,english,I feel like everyone is watching me and judging me
extreme_anxiety,english,My mind is racing with a thousand thoughts at once
extreme_anxiety,bangla,যেকোনো সময় জ্ঞান হারাব মনে হয়
extreme_anxiety,bangla,উদ্বেগ এত বেশি যে শারীরিকভাবে অসুস্থ বোধ করি
extreme_anxiety,bangla,আমার মনের ভিতরে হাজার চিন্তা একসাথে ছুটছে
extreme_anxiety,english,I feel trapped in my own fear and panic
extreme_anxiety,bangla,আমার শ্বাস নিতে কষ্ট হচ্ছে বুক চেপে আসছে
extreme_anxiety,bangla,সামান্য বিষয়েই আমার প্যানিক অ্যাটাক হয়
extreme_anxiety,bangla,সারা শরীর কাঁপছে আর কেন জানি না
extreme_anxiety,english,My mind is racing with a thousand thoughts at once
extreme_anxiety,english,My heart is pounding so hard I think I am dying
extreme_anxiety,english,I am terrified of everything and I do not know why
extreme_anxiety,bangla,মনে হয় ধীরে ধীরে শ্বাস বন্ধ হয়ে আসছে
extreme_anxiety,english,My heart feels like it is going to explode
extreme_anxiety,english,I cannot sit still I feel like I need to run away
extreme_anxiety,bangla,এই উদ্বেগে আমি পাগল হয়ে যাচ্ছি মনে হয়
extreme_anxiety,english,I am terrified of everything and I do not know why
extreme_anxiety,bangla,গরম না থাকলেও আমি ঘামছি
extreme_anxiety,bangla,এই উদ্বেগে আমি পাগল হয়ে যাচ্ছি মনে হয়
extreme_anxiety,english,The anxiety is so bad I feel physically sick
extreme_anxiety,bangla,মনে হয় ধীরে ধীরে শ্বাস বন্ধ হয়ে আসছে
extreme_anxiety,bangla,আমার মনের ভিতরে হাজার চিন্তা একসাথে ছুটছে
extreme_anxiety,bangla,মনে হয় আমার হার্ট অ্যাটাক হচ্ছে
extreme_anxiety,bangla,পেটে সবসময় একটা চাপ থাকে যা কখনো যায় না
extreme_anxiety,english,My hands are shaking uncontrollably right now
extreme_anxiety,bangla,যত চেষ্টা করি শান্ত হতে পারছি না
extreme_anxiety,english,I feel like I am suffocating slowly
extreme_anxiety,bangla,আমি আর পারছি না এই উদ্বেগ খুব বেশি
extreme_anxiety,bangla,মনে হয় কিছু ভয়ানক ঘটতে যাচ্ছে
extreme_anxiety,bangla,আমার প্যানিক বন্ধ হচ্ছে না সবকিছু অসহ্য মনে হচ্ছে
extreme_anxiety,bangla,সবকিছু বারবার চেক করা বন্ধ করতে পারি না
extreme_anxiety,bangla,পেটে সবসময় একটা চাপ থাকে যা কখনো যায় না
extreme_anxiety,bangla,মনে হয় সবাই আমার দিকে তাকিয়ে বিচার করছে
extreme_anxiety,english,I cannot breathe my chest is tightening up
extreme_anxiety,english,I am sweating even though it is not hot
extreme_anxiety,english,My throat is closing up I cannot swallow
extreme_anxiety,english,I am terrified of everything and I do not know why
extreme_anxiety,english,My heart is pounding so hard I think I am dying
extreme_anxiety,english,The anxiety is so bad I feel physically sick
extreme_anxiety,bangla,নিজের শরীরের নিয়ন্ত্রণ হারিয়ে ফেলছি মনে হয়
extreme_anxiety,bangla,নিজের ভয় আর আতঙ্কে আটকা পড়ে গেছি
extreme_anxiety,english,I cannot stop checking everything over and over
extreme_anxiety,english,I feel like I am suffocating slowly
extreme_anxiety,english,The anxiety is so bad I feel physically sick
extreme_anxiety,english,I feel dizzy and my vision is blurry from anxiety
extreme_anxiety,bangla,মনে হয় সবাই আমার দিকে তাকিয়ে বিচার করছে
extreme_anxiety,english,I feel like I am losing control of my own body
extreme_anxiety,bangla,মনে হয় সবাই আমার দিকে তাকিয়ে বিচার করছে
extreme_anxiety,english,Every sound makes me jump I am so on edge
extreme_anxiety,bangla,সারা শরীর কাঁপছে আর কেন জানি না
extreme_anxiety,bangla,আমার স্নায়ু পুরোপুরি ছিঁড়ে গেছে মনে হয়
extreme_anxiety,bangla,আমার মনের ভিতরে হাজার চিন্তা একসাথে ছুটছে
extreme_anxiety,bangla,প্রতিবার সবচেয়ে খারাপ সম্ভাবনাটাই ভাবি
extreme_anxiety,english,I cannot stop panicking everything feels overwhelming
